specification,theme_chinese,theme,term,coefficient,std_error,z_value,p_value,ci_low,ci_high,n_months,converged,q_value_bh,significant_fdr_005
quadratic_primary_share_aug2021,学校课后服务,After-school Services,post_time,-0.01425366884797006,0.006396718851295579,-2.228278149989842,0.02586197246621342,-0.026791007415737818,-0.0017163302802022991,180,True,0.036206761452698785,True
quadratic_primary_share_aug2021,学校课后服务,After-school Services,post_period_slope,-0.002038575021697903,0.00323008755368562,-0.6311206702034537,0.52796162679755,-0.008369546626921718,0.004292396583525912,180,True,,False
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,time,0.0074678407250031,0.0027541093831114413,2.711526554027547,0.006697417645540112,0.002069885524620849,0.012865795925385351,180,True,,False
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,post_policy,-0.18521893995812394,0.09456633386830379,-1.95861394199828,0.05015801557838,-0.3705655484899897,0.00012766857374182927,180,True,0.08325580158212201,False
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,post_time,-0.017852710765598155,0.005662140855442887,-3.152996582279784,0.0016160369887778146,-0.028950302917659026,-0.006755118613537284,180,True,0.0028280647303611755,True
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,post_period_slope,-0.010384870040595056,0.004366290991047888,-2.378419134658439,0.017387050087607183,-0.018942800383048915,-0.0018269396981411955,180,True,,False
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,time,-0.005717872894796576,0.0033016473704754632,-1.731824223848944,0.08330486375760023,-0.012188982830579856,0.0007532370409867048,180,True,,False
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,post_policy,-0.3185273349056437,0.1002193284372392,-3.1783024280103467,0.0014814014181429806,-0.5149536091974234,-0.12210106061386403,180,True,0.010369809927000864,True
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,post_time,0.0256844219757433,0.004793435888106995,5.358248775052772,8.403248034683788e-08,0.016289460272851823,0.03507938367863478,180,True,2.065096420916258e-07,True
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,post_period_slope,0.019966549080946725,0.0021905615209680787,9.114808641449555,7.880942807589172e-20,0.01567304849984929,0.02426004966204416,180,True,,False
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,time,0.01293393010186231,0.00241208558558944,5.362135646899798,8.224374103895185e-08,0.008206329226478803,0.017661530977245817,180,True,,False
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,post_policy,-0.19298585742624388,0.18093781886866592,-1.0665866242497544,0.28615854314775147,-0.5476174658500609,0.16164575099757314,180,True,0.33385163367237675,False
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,post_time,-0.007747066604834757,0.006074736743909848,-1.2752925651636646,0.20220570830270101,-0.019653331838460176,0.004159198628790661,180,True,0.20220570830270101,False
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,post_period_slope,0.005186863497027553,0.005441962794305978,0.9531236601717785,0.34052741952519616,-0.005479383579812163,0.01585311057386727,180,True,,False
